,SMILES,Experimental LogP,Predicted LogP,Deviation
770,CCN1CCN(C(S)=Nc2ccc3nc(N4CCN(CC)CC4)cc(C)c3c2)CC1,5.67,4.78,0.89
771,CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,3.83,4.5,-0.67
772,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,3.75,3.93,-0.18
773,Cc1nc2ccccc2nc1SCC(=O)c1ccccc1,3.57,4.46,-0.89
774,Clc1ccccc1-c1nnc(-c2ccccc2Cl)o1,4.21,4.38,-0.17
775,Cc1cc(N2CCN(c3ccccc3)CC2)nc2ccccc12,5.09,4.52,0.57
776,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,2.05,1.89,0.16
777,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,1.76,3.51,-1.75
778,N=C(N)NC(=N)Nc1ccc(O)cc1,-0.13,-0.17,0.04
779,CCOC(=O)CCCSc1nc(O)c2c3c(sc2n1)CCC3,4.43,4.02,0.41
780,Cc1cc(OCCCCOc2ccc(C#N)cc2)ccc1[N+](=O)[O-],4.35,4.25,0.1
781,CCOC(=O)Cc1c(C(=O)OCC)nnc2c(-c3ccccc3)c(C)nn12,2.06,2.87,-0.81
782,Cc1cccc(Nc2c(-c3ccc(O)cc3)nc3ncccn23)c1,3.58,4.07,-0.49
783,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,4.25,4.17,0.08
784,O=C(CSc1nnc(Cc2ccccc2)o1)N1CCOCC1,0.81,1.18,-0.37
785,Cc1ccc(-c2nnc3ccc(SCC(=O)OCc4ccccc4)nn23)cc1,4.49,4.26,0.23
786,NS(=O)(=O)c1cccnc1Nc1cccc(C(F)(F)F)c1,2.27,2.48,-0.21
787,c1ccc(Sc2ncnc3ccccc23)cc1,4.21,3.89,0.32
788,Cc1nnc(SCc2cc(O)nc(Nc3nc(C)c4cc(C)c(C)cc4n3)n2)s1,4.45,5.15,-0.7
789,Cc1ccc2nc(-c3cccc(S(=O)(=O)N4CCCC4)c3)cn2c1,2.77,2.35,0.42
790,CC(C)OC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,3.55,3.86,-0.31
791,Cc1cc(C(=O)NCc2ccc(F)cc2)n(-c2ccccc2)n1,3.05,3.48,-0.43
792,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,2.51,2.32,0.19
793,Clc1ccc2nc3ccccc3cc2c1,4.11,3.73,0.38
794,O=C(Nc1cccc2c1N(C(=O)c1ccco1)CCC2)c1ccco1,2.63,2.7,-0.07
795,CN(C)c1ncnc2c1ncn2-c1ccccc1,2.29,1.94,0.35
796,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,3.09,3.0,0.09
797,N#Cc1ccc2ccn(CC(=O)N3CCCc4ccccc43)c2c1,3.41,3.15,0.26
798,OC[C@@H](O)COc1cccc2ccccc12,1.48,1.76,-0.28
799,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,4.67,4.83,-0.16
800,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,2.15,3.24,-1.09
801,CN(CCc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@@H]1N1CCCC1,5.25,5.16,0.09
802,CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,4.19,4.4,-0.21
803,c1ccc2sc(C3(N4CCCC4)CCCCC3)cc2c1,5.05,4.98,0.07
804,COC(=O)CCN(C(=O)c1ccc(OC(C)=O)cc1)c1ccccn1,1.77,2.22,-0.45
805,O=c1oc2cc(O)ccc2cc1-c1ccc(F)cc1,3.29,3.4,-0.11
806,CC1(C)Oc2ccc(C#N)cc2[C@@H](OC2=CC(=O)CC2)[C@@H]1O,1.71,1.76,-0.05
807,O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2,2.55,2.9,-0.35
808,c1ccc2c(c1)-c1cccc3cncc-2c13,3.07,3.89,-0.82
809,NC(=O)c1ncn2c(=O)n(CCCl)nnc12,0.38,-0.69,1.07
810,COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,2.19,2.62,-0.43
811,Cc1cc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)n(-c2ccccc2)n1,3.75,4.23,-0.48
812,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,4.44,4.19,0.25
813,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,2.44,2.63,-0.19
814,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.52,1.9,-1.38
815,CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@@H](O)C2=CO1,-1.13,-0.55,-0.58
816,NC[C@H](O)C1CCCCCCC1,1.75,1.49,0.26
817,CCOc1ccc(S(=O)(=O)c2ccc(C)cc2)c2c1no[n+]2[O-],1.63,2.11,-0.48
818,O=C1c2ccccc2C(=O)c2c(O)c(NCCNCCO)cc(O)c21,1.45,1.34,0.11
819,COc1ccc(Br)c2c1C(=O)CC2,2.45,2.57,-0.12
820,O=C1CSCc2nc3ccccc3n21,0.71,1.59,-0.88
821,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,3.79,3.29,0.5
822,COc1ccc(-c2nc3cc(F)ccc3s2)cc1OC,3.97,3.92,0.05
823,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,2.63,2.18,0.45
824,Cc1ccc(N2CCOCC2)c2c1C(=O)c1ccccc1C2=O,3.32,3.23,0.09
825,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,1.62,2.03,-0.41
826,C=C1/C(=C/C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,5.82,6.29,-0.47
827,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,1.77,1.62,0.15
828,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,5.96,6.2,-0.24
829,CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,3.54,3.92,-0.38
830,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0.61,0.6,0.01
831,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,3.53,2.0,1.53
832,O=C(O)c1ccc(Nc2ncnc3c2cnn3Cc2ccccc2)cc1,3.28,3.47,-0.19
833,O=C(CCNS(=O)(=O)c1ccc(Cl)cc1)N1CCN(c2ccccn2)CC1,1.88,1.84,0.04
834,O=C(Cn1cnc2ccccc2c1=O)N1CCOCC1,-0.15,0.35,-0.5
835,c1ccc2c(c1)cnc1ccccc12,3.12,2.99,0.13
836,Cc1nc2c(-c3ccc(F)cc3)c(C)nn2c(C)c1CCC(=O)N1CCN(c2ccccn2)CC1,3.74,4.57,-0.83
837,C(=C\c1nc2ccccc2o1)\c1ccc2c(c1)OCO2,3.51,3.66,-0.15
838,Cn1c(C(=O)c2ccncc2)cc2ccccc21,2.46,2.51,-0.05
839,O=C1/C(=C/c2ccccc2)CN(C(=O)/C=C/c2ccccc2)C/C1=C\c1ccccc1,5.87,5.32,0.55
840,Cc1ccc(Nc2c(-c3ccc(O)cc3)nc3cccc(C)n23)cc1,4.73,4.92,-0.19
841,Oc1nc(-c2ccccc2)c2ccccc2n1,3.83,3.46,0.37
842,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,3.58,3.73,-0.15
843,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1[N+](=O)[O-],4.32,4.21,0.11
844,CC(C)c1nc(O)cc(CN2CCCCC2)n1,2.97,2.2,0.77
845,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,6.47,7.1,-0.63
846,COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)O)cc1N,1.99,2.39,-0.4
847,Fc1ccc(OCc2nn3c(-c4cccnc4)nnc3s2)cc1,2.41,2.65,-0.24
848,O=S(=O)(Oc1ccc(Cl)cc1)c1cccc2cccnc12,3.95,3.23,0.72
849,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,4.1,4.36,-0.26
850,Cc1oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2c1C(=O)O,2.62,2.79,-0.17
851,O=C(OCC(O)COC(=O)c1cccnc1)c1cccnc1,0.72,1.09,-0.37
852,CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@H]21,2.06,1.75,0.31
853,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,4.81,4.99,-0.18
854,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,0.39,1.26,-0.87
855,C(=C/c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,5.83,6.07,-0.24
856,C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-0.82,-0.08,-0.74
857,O=[N+]([O-])c1ccc(CSc2ccc(-c3ccccn3)nn2)cc1,3.76,3.44,0.32
858,O=C(Nc1ccc2c(c1)OCO2)c1noc2c1CCCC2,2.66,1.85,0.81
859,O=[N+]([O-])c1cccnc1Oc1cccnc1,1.57,1.85,-0.28
860,[N-]=[N+]=Nc1ccc2c(c1)Sc1ccccc1N2CCCCN1CCN(Cc2ccc(C(=O)c3ccccc3)cc2)CC1,7.9,7.96,-0.06
861,CCOC(=O)CCC(=O)Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,2.29,2.48,-0.19
862,CS(=O)(=O)c1ccccc1C(=O)Nc1ccc2sccc2c1,2.78,2.89,-0.11
863,CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,3.84,3.74,0.1
864,Brc1ccc2nc(-c3ccccc3)c(Nc3ccc4c(c3)OCO4)n2c1,4.71,4.68,0.03
865,Cc1nc2cc(-c3ccccc3)nn2c(C)c1CCC(=O)N1CCN(c2ccccn2)CC1,3.85,3.86,-0.01
866,Nc1ccc(Br)cc1Br,2.68,2.35,0.33
867,COC(=O)c1cc(C)nc2c(C)cc3[nH]c4ccccc4c3c12,3.9,3.9,0.0
868,O=c1c2ccccc2ccc2ccccc12,3.8,3.29,0.51
869,CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,1.69,3.09,-1.4
870,Cc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)N3CCCCC3)CC2)cc1,0.95,1.13,-0.18
871,N[C@@]1(C(=O)O)CC[C@H](C(=O)O)C1,-2.65,-1.73,-0.92
872,O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,2.98,3.11,-0.13
873,Cc1ccc2nc(-c3ccc(O)cc3)c(Nc3ccc4c(c3)OCCO4)n2c1,4.04,3.97,0.07
874,O=c1oc2cc(O)cc(O)c2c2ccccc12,2.32,2.02,0.3
875,CCOC(=O)/C(C#N)=C\c1c[nH]c2ccccc12,2.78,2.41,0.37
876,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,2.51,2.8,-0.29
877,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,1.98,2.52,-0.54
878,OC(C#Cc1ccccc1)(c1ccccc1)c1ccccc1,4.97,5.01,-0.04
879,Cc1c(C(=O)c2ccccc2)c2ccccc2n1C,3.95,3.83,0.12
880,Cc1ccc(-c2csc(Nc3ccccn3)n2)cc1,4.68,4.61,0.07
881,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,3.19,3.07,0.12
882,Cc1ccn2c(Nc3ccccc3C)c(-c3ccc(N4CCOCC4)cc3)nc2c1,5.24,5.34,-0.1
883,N#CCSc1nnc2ccc3ccccc3n12,1.36,1.82,-0.46
884,OCc1ncccc1O,-0.23,0.21,-0.44
885,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,3.91,4.03,-0.12
886,O=C(O)c1cc2ccccc2cc1Nc1ccccc1,5.36,4.53,0.83
887,COc1ccc(-c2csc(Nc3ccc(C)cc3)n2)cc1,5.15,5.27,-0.12
888,O=C1c2ccccc2C(=O)C1c1ccccn1,-2.59,2.26,-4.85
889,CC1CCN(c2nc(-c3ccc(Cl)cc3)nc3ccccc23)CC1,6.28,5.7,0.58
890,COc1cccc(/C=C/c2nccc3ccccc23)c1OC,4.0,4.14,-0.14
891,NCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.25,1.43,-0.18
892,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,3.74,3.0,0.74
893,O=C(Nc1c(-c2ccc(F)cc2)nc2ccccn12)c1ccccc1F,4.26,3.99,0.27
894,Cc1c(O)ccc2c1oc(=O)c1ccccc12,3.14,2.84,0.3
895,Cc1ccc2nc(NC3=NCN(Cc4cccnc4)CN3)nc(C)c2c1,2.8,2.88,-0.08
896,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,4.56,3.78,0.78
897,Brc1ccc([C@H]2CN3CCSC3=N2)cc1,3.13,3.13,0.0
898,CCc1oc2cc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,5.87,5.44,0.43
899,COc1ccc(-c2csc(Nc3ccccn3)n2)cc1OC,3.85,3.87,-0.02
900,COCCOC(=O)c1c(C)oc2ccc(OC(=O)N(C)C)cc12,2.01,2.02,-0.01
901,O=C(Oc1ccccc1)N(c1ccccc1)c1ccccc1,5.01,5.72,-0.71
902,CCn1ccc(C(=O)NC2CCCC2)n1,1.57,1.16,0.41
903,CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccco4)ccc3n2)CC1,3.7,3.37,0.33
904,c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1,1.01,0.9,0.11
905,Nc1ccc2c(c1)S(=O)(=O)c1cc(N)ccc1-2,0.94,0.69,0.25
906,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccccc1,2.63,3.22,-0.59
907,COC(=O)c1c[n+]([O-])ccc1OC,-1.41,0.04,-1.45
908,CC(C)(C)c1ccc(C(=O)NCc2ccco2)cc1,3.38,3.08,0.3
909,C=CCN1C[C@@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@@H]1C,4.96,4.86,0.1
910,Cc1nn2c(-n3ccnc3C)c3c(nc2c1-c1ccccc1)CCC3,3.29,3.84,-0.55
911,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,-3.44,-0.93,-2.51
912,c1ccc(-c2cn3c(n2)SCC3)cc1,2.99,2.49,0.5
913,Ic1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,3.83,4.28,-0.45
914,Oc1ccc(-c2nc3ccc(Cl)cn3c2Nc2ccc(Cl)cc2)cc1,5.23,5.24,-0.01
915,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.91,1.36,-0.45
916,Cc1ccc2c(C)nc(NC3=NCN(Cc4ccccc4)CN3)nc2c1,4.02,3.9,0.12
917,COc1ccc(CCNC[C@H](O)c2ccc(O)cc2)cc1OC,1.55,2.46,-0.91
918,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,2.1,2.08,0.02
919,CC(C)c1ccc(Nc2c(-c3ccc(N4CCOCC4)cc3)nc3ncccn23)cc1,4.5,5.19,-0.69
920,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,4.33,4.05,0.28
921,Cn1c(C(=O)N2CCN(c3ccccn3)CC2)cc2c(=O)n(C)c3ccccc3c21,2.16,2.37,-0.21
922,COc1ccc2nc(-c3ccc(Cl)cc3)cc(C(=O)O)c2c1,4.27,4.31,-0.04
923,c1ccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)cc1,2.94,3.3,-0.36
924,CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1NS(=O)(=O)c1ccc(F)cc1,3.61,3.43,0.18
925,CNCC[C@H](Oc1ccccc1C)c1ccccc1,3.81,3.98,-0.17
926,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.88,6.09,-0.21
927,O=[N+]([O-])c1c(N2CCN(CCO)CC2)nc2ccccn12,0.65,-0.21,0.86
928,O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12,2.94,2.59,0.35
929,COc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,3.24,3.29,-0.05
930,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,4.23,4.51,-0.28
931,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCCCO,2.28,2.73,-0.45
932,C[C@H](NC[C@H](O)CP(=O)(O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1,2.15,3.44,-1.29
933,Clc1ccc(Nc2c(-c3ccccc3Cl)nc3ccc(Cl)cn23)cc1,6.13,6.15,-0.02
934,CC1CCN(c2nc(-c3ccc(C(C)(C)C)cc3)nc3ccccc23)CC1,7.31,6.53,0.78
935,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,2.11,1.97,0.14
936,C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)N1CCCCC1,4.89,4.66,0.23
937,CC(=O)CCCCn1cnc2c1c(=O)n(C)c(=O)n2C,0.23,0.86,-0.63
938,Cc1ccc(Nc2c(-c3ccc(C)cc3)nc3cnccn23)cc1,4.13,4.85,-0.72
939,O=C(Nc1cccc2ccccc12)c1ccc(F)cc1,4.2,4.17,0.03
940,O=S(=O)(c1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1)N1CCOCC1,4.23,4.12,0.11
941,CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC,1.86,2.11,-0.25
942,O=C1NCCCc2c1oc1ccc(O)cc21,1.31,1.05,0.26
943,CCCCN1C(=O)CC(C(=O)OCC)=C1C,1.22,1.4,-0.18
944,CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,2.65,2.53,0.12
945,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,-0.28,-0.55,0.27
946,O=C(Oc1coc(CSc2ncccn2)cc1=O)c1cccs1,2.99,2.83,0.16
947,CCOC(=O)COc1ccc2c(c1)C(=O)CC1(CCN(C(C)=O)CC1)O2,0.31,1.08,-0.77
948,CCOC(=O)N1CCN(C(=O)CSc2nnc(COc3ccc(Cl)cc3)o2)CC1,1.37,2.42,-1.05
949,c1ccc(N2CCN(c3ccc4nncn4n3)CC2)nc1,1.51,1.01,0.5
950,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1,1.7,1.15,0.55
951,Cc1cc(C)n2nc(SCC(=O)N(C)Cc3ccccc3)nc2n1,2.38,2.78,-0.4
952,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O,-2.09,-2.14,0.05
953,c1ccc([C@@H]2CN3CCSC3=N2)cc1,2.36,2.41,-0.05
954,CCOC(=O)c1sc(NC(=O)c2cccs2)nc1C,2.95,3.26,-0.31
955,Nc1ccc(-c2nc3ccccc3s2)cc1,3.31,3.34,-0.03
956,CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1,3.75,3.62,0.13
957,CCOC(=O)c1ccc(N(C)c2csc(-c3ccccc3)n2)cc1,5.28,5.41,-0.13
958,COc1c2c(c(OC)c3c1c(=O)c1ccccc1n3C)OCO2,2.43,1.79,0.64
959,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)CC(C)=O)[C@@H]1OC,2.17,2.07,0.1
960,COc1ccccc1N1CCN(CCn2c(=O)c3c(c4ccccc4n3C)n(C)c2=O)CC1,2.68,2.77,-0.09
961,CC(C)NC[C@H](O)c1ccc(O)c(O)c1,0.24,0.96,-0.72
962,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,2.9,3.03,-0.13
963,CCOC(=O)Cc1c(C)nc2c(-c3ccccc3)cnn2c1C,2.77,3.55,-0.78
964,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,-7.61,-7.62,0.01
965,Cc1c(C(C)(C(=O)O)c2c(C)n(C)c3ccccc23)c2ccccc2n1C,4.89,3.77,1.12
966,CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]12CO2,0.38,0.82,-0.44
967,Cc1nc(-c2ccccc2)c(-c2ccncc2)o1,2.42,3.45,-1.03
968,CC(C)[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0.4,0.42,-0.02
969,c1ccc2c(c1)nnn2-c1ccncc1,1.87,1.55,0.32
970,COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,3.01,2.77,0.24
971,Oc1ccccc1-n1c(-c2ccccc2)ccc1-c1ccccc1,5.77,5.79,-0.02
972,C=CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,3.7,3.66,0.04
973,COc1cc(S(N)(=O)=O)c(OC)cc1N,-0.56,-0.72,0.16
974,CCCCOc1ccc(NC(=N)Nc2ccc(Cl)cc2)cc1,4.9,4.74,0.16
975,COc1ccc2c(CCN)c[nH]c2c1,1.33,1.15,0.18
976,O=C(O)c1ccc(N2CCCCC2)cc1O,2.47,2.41,0.06
977,Cc1ccc(N2C(=O)C(=CN)C(=O)N(c3ccc(C)cc3)C2=O)cc1,2.74,3.12,-0.38
978,Nc1ccccc1-c1nc2cnccc2[nH]1,1.24,1.67,-0.43
979,O=C(O)c1ccccc1-n1c2ccccc2c2ccccc21,4.63,4.13,0.5
980,CN1C(=O)[C@@H]2CN(Cc3ccc(Cl)cc3F)C[C@@H]2C1=O,1.45,0.8,0.65
981,CCOC(=O)c1ccc(Nc2nnc(C(C)(C)C)c(O)n2)cc1,3.77,3.44,0.33
982,Cc1nc(C(N)=O)nc2ccccc12,1.11,1.13,-0.02
983,COc1ccc(N2Cc3cccc(C(=O)O)c3C2=O)cc1,2.18,2.36,-0.18
984,O=C(c1ccc(CS(=O)(=O)c2c(Cl)cccc2Cl)o1)N1CCN(c2ccccn2)CC1,3.29,3.35,-0.06
985,Cc1cc(C)nc(N2CCN(c3ccc(F)cc3)CC2)n1,2.98,3.42,-0.44
986,c1ccc(-c2ccc(-c3nccc4ccccc34)[nH]2)cc1,4.35,4.52,-0.17
987,O=C(Nc1ccc(Cl)cc1)c1cc2c(cc1O)[nH]c1ccccc12,4.48,4.61,-0.13
988,CC(C)CNC(=O)C(=O)NCc1ccccn1,0.4,0.16,0.24
989,Clc1nnc2c3ccccc3ccn12,1.7,1.9,-0.2
990,Cc1ccc(Cl)cc1NCc1nnc2n1CCCCC2,2.75,3.37,-0.62
991,O=C1c2ccccc2C(=O)c2sc(Nc3ccc(Cl)cc3)nc21,4.82,5.02,-0.2
992,O=[N+]([O-])c1cc(F)c2cccnc2c1O,1.91,1.63,0.28
993,CC(C)c1cc(NCc2ccccn2)n2ncc(-c3ccccc3)c2n1,3.83,4.26,-0.43
994,O=C(CN1CCOCC1)Nc1ccc(Br)cc1,1.65,1.59,0.06
995,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,4.46,4.0,0.46
996,O=C(O)CN1C(=O)CN=C(c2ccccn2)c2cc(Cl)ccc21,1.38,1.46,-0.08
997,Cc1occc1-c1nnc2sc(COc3ccc(F)cc3)nn12,2.97,3.08,-0.11
998,COc1ccccc1/C=C1\Cc2ccccc2C1=O,3.73,3.62,0.11
999,Cc1csc2nc(CNS(=O)(=O)c3cccnc3)cn12,0.41,1.01,-0.6
1000,C[C@H]1CC[C@H]2NCCN[C@H]2C1,0.97,0.46,0.51
1001,N#CCCN(c1ccc(C=O)cc1)S(=O)(=O)c1ccccc1,2.17,2.42,-0.25
1002,Oc1ccc(-c2csc(Nc3ccccn3)n2)cc1O,3.56,3.57,-0.01
1003,Cc1cc(O)nc(N2CCCCC2)n1,2.11,1.9,0.21
1004,CCCCCC(=O)C(=O)c1ccc(O)cc1O,3.9,2.56,1.34
1005,CC(C)c1ncc(CO)n1Cc1c(Cl)cccc1Cl,3.53,3.38,0.15
1006,Cc1c2ccncc2cc2c1[nH]c1ccccc12,3.38,3.47,-0.09
1007,Cc1ccc(Nc2c(-c3ccc(C)cc3)nc3ccc(C)cn23)cc1,5.86,5.77,0.09
1008,Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N,2.34,3.58,-1.24
1009,C[C@H](CSC(=O)c1ccccc1)C(=O)N1c2ccccc2C[C@H]1C(=O)O,3.91,3.34,0.57
1010,COc1ccc(-c2nc3ncccn3c2Nc2ccccc2)cc1,3.21,3.9,-0.69
1011,Cc1ccc(Nc2c(-c3ccccc3O)nc3cc(C)ccn23)cc1,5.05,4.94,0.11
1012,O=C1c2ccccc2C(=O)N1c1nc(-c2ccccc2)cs1,3.95,3.81,0.14
1013,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CC[C@]2(CCCO2)C[C@H]1N1CCCC1,3.81,4.12,-0.31
1014,COc1ccc2[nH]cc(CCO)c2c1,1.44,1.27,0.17
1015,COCCN(CCOC)c1nc(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,4.33,3.31,1.02
1016,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)c(Oc3ccc(C[C@@H]4c5cc(OC)c(OC)cc5CCN4C)cc3)c1)N(C)CC2,5.89,6.22,-0.33
1017,CCOc1ccc(NC(=O)CCSc2nnc(C)s2)cc1,2.43,2.91,-0.48
1018,Cc1ccn2c(Nc3ccc4c(c3)OCCO4)c(-c3ccc(N(C)C)cc3)nc2c1,4.46,4.26,0.2
1019,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1,1.54,2.25,-0.71
1020,CN1CCN(S(=O)(=O)c2ccc(C3CCCCC3)cc2)CC1,2.99,2.69,0.3
