CompoundID,ChemOntID,ClassifiedResults
Q10034623-20,NotAvailable,"predicted_chebi_terms: [""benzenes (CHEBI:22712)"", ""aromatic ether (CHEBI:35618)"", ""organofluorine compound (CHEBI:37143)"", ""triazoles (CHEBI:35727)"", ""thiadiazoles (CHEBI:38099)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organonitrogen compound (CHEBI:35352)"", ""organic molecule (CHEBI:72695)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organohalogen compound (CHEBI:36684)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""haloarene (CHEBI:50887)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)"", ""pyridines (CHEBI:26421)""]"
Q10034623-20,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-20,NotAvailable,Classification_version: 2.1
Q10034623-21,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-21,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-21,CHEMONTID:0001253,Class: Quinolines and derivatives
Q10034623-21,CHEMONTID:0001715,Subclass: Hydroquinolines
Q10034623-21,CHEMONTID:0001715,Direct_parent: Hydroquinolines
Q10034623-21,CHEMONTID:0002458,alternative_parents: Secondary alkylarylamines
Q10034623-21,CHEMONTID:0003899,alternative_parents: Aralkylamines
Q10034623-21,CHEMONTID:0000089,alternative_parents: Pyridines and derivatives
Q10034623-21,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034623-21,CHEMONTID:0001031,alternative_parents: Aryl fluorides
Q10034623-21,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-21,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-21,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-21,CHEMONTID:0001517,alternative_parents: Organofluorides
Q10034623-21,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-21,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-21,NotAvailable,"Substituents: [""Tetrahydroquinoline"", ""Secondary aliphatic/aromatic amine"", ""Aralkylamine"", ""Benzenoid"", ""Pyridine"", ""Aryl halide"", ""Aryl fluoride"", ""Heteroaromatic compound"", ""Azacycle"", ""Secondary amine"", ""Amine"", ""Organonitrogen compound"", ""Organofluoride"", ""Organohalogen compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organopnictogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-21,NotAvailable,External_descriptors: []
Q10034623-21,NotAvailable,"Ancestors: [""Amines"", ""Aralkylamines"", ""Aryl fluorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Benzenoids"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroquinolines"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives"", ""Quinolines and derivatives"", ""Secondary alkylarylamines"", ""Secondary amines""]"
Q10034623-21,NotAvailable,"predicted_chebi_terms: [""secondary amine (CHEBI:32863)"", ""aralkylamine (CHEBI:18000)"", ""pyridines (CHEBI:26421)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organofluorine compound (CHEBI:37143)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""quinolines (CHEBI:26513)"", ""chemical entity (CHEBI:24431)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)""]"
Q10034623-21,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-21,NotAvailable,Classification_version: 2.1
Q10034623-22,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-22,CHEMONTID:0004707,Superclass: Organic nitrogen compounds
Q10034623-22,CHEMONTID:0000278,Class: Organonitrogen compounds
Q10034623-22,CHEMONTID:0002449,Subclass: Amines
Q10034623-22,CHEMONTID:0002452,Intermediate_nodes: Tertiary amines
Q10034623-22,CHEMONTID:0002454,Intermediate_nodes: Tertiary alkylarylamines
Q10034623-22,CHEMONTID:0003902,Direct_parent: Alkyldiarylamines
Q10034623-22,CHEMONTID:0000247,alternative_parents: Xanthines
Q10034623-22,CHEMONTID:0001505,alternative_parents: 6-oxopurines
Q10034623-22,CHEMONTID:0000060,alternative_parents: Alpha amino acids and derivatives
Q10034623-22,CHEMONTID:0000279,alternative_parents: Alkaloids and derivatives
Q10034623-22,CHEMONTID:0000284,alternative_parents: Aniline and substituted anilines
Q10034623-22,CHEMONTID:0000291,alternative_parents: Pyrimidones
Q10034623-22,CHEMONTID:0001099,alternative_parents: Chlorobenzenes
Q10034623-22,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034623-22,CHEMONTID:0001030,alternative_parents: Aryl chlorides
Q10034623-22,CHEMONTID:0003890,alternative_parents: Vinylogous amides
Q10034623-22,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-22,CHEMONTID:0000517,alternative_parents: Ureas
Q10034623-22,CHEMONTID:0000160,alternative_parents: Lactams
Q10034623-22,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034623-22,CHEMONTID:0001205,alternative_parents: Carboxylic acids
Q10034623-22,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-22,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034623-22,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-22,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-22,CHEMONTID:0001516,alternative_parents: Organochlorides
Q10034623-22,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-22,NotAvailable,"Substituents: [""Alkyldiarylamine"", ""Xanthine"", ""6-oxopurine"", ""Alpha-amino acid or derivatives"", ""Purinone"", ""Imidazopyrimidine"", ""Purine"", ""Alkaloid or derivatives"", ""Aniline or substituted anilines"", ""Pyrimidone"", ""Chlorobenzene"", ""Halobenzene"", ""Benzenoid"", ""Pyrimidine"", ""Aryl chloride"", ""Monocyclic benzene moiety"", ""N-substituted imidazole"", ""Aryl halide"", ""Azole"", ""Vinylogous amide"", ""Heteroaromatic compound"", ""Imidazole"", ""Urea"", ""Lactam"", ""Azacycle"", ""Organoheterocyclic compound"", ""Carboxylic acid derivative"", ""Carboxylic acid"", ""Monocarboxylic acid or derivatives"", ""Carbonyl group"", ""Organooxygen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organochloride"", ""Organohalogen compound"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-22,NotAvailable,External_descriptors: []
Q10034623-22,NotAvailable,"Ancestors: [""6-oxopurines"", ""Alkaloids and derivatives"", ""Alkyldiarylamines"", ""Alpha amino acids and derivatives"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aniline and substituted anilines"", ""Aryl chlorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chlorobenzenes"", ""Diazines"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Imidazopyrimidines"", ""Lactams"", ""Monocarboxylic acids and derivatives"", ""N-substituted imidazoles"", ""Organic acids and derivatives"", ""Organic carbonic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Purines and purine derivatives"", ""Purinones"", ""Pyrimidines and pyrimidine derivatives"", ""Pyrimidones"", ""Substituted imidazoles"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Ureas"", ""Vinylogous amides"", ""Xanthines""]"
Q10034623-22,NotAvailable,"predicted_chebi_terms: [""oxopurine (CHEBI:25810)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""alkaloid (CHEBI:22315)"", ""anilines (CHEBI:22562)"", ""pyrimidone (CHEBI:38337)"", ""organochlorine compound (CHEBI:36683)"", ""imidazoles (CHEBI:24780)"", ""enone (CHEBI:51689)"", ""enamine (CHEBI:47989)"", ""organic aromatic compound (CHEBI:33659)"", ""ureas (CHEBI:47857)"", ""lactam (CHEBI:24995)"", ""monocarboxylic acid (CHEBI:25384)"", ""carboxylic acid (CHEBI:33575)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""carbonyl compound (CHEBI:36586)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""aromatic amine (CHEBI:33860)"", ""tertiary amino compound (CHEBI:50996)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""imidazopyrimidine (CHEBI:35875)"", ""purines (CHEBI:26401)"", ""organic acid (CHEBI:64709)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""diazines (CHEBI:38313)"", ""pyrimidines (CHEBI:39447)"", ""organohalogen compound (CHEBI:36684)"", ""azole (CHEBI:68452)"", ""haloarene (CHEBI:50887)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""carboxylic acid anion (CHEBI:29067)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)""]"
Q10034623-22,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-22,NotAvailable,Classification_version: 2.1
Q10034623-23,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-23,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-23,CHEMONTID:0002389,Class: Diazinanes
Q10034623-23,CHEMONTID:0000189,Subclass: Piperazines
Q10034623-23,CHEMONTID:0001984,Direct_parent: Phenylpiperazines
Q10034623-23,CHEMONTID:0003359,alternative_parents: N-arylpiperazines
Q10034623-23,CHEMONTID:0003901,alternative_parents: Dialkylarylamines
Q10034623-23,CHEMONTID:0000284,alternative_parents: Aniline and substituted anilines
Q10034623-23,CHEMONTID:0000291,alternative_parents: Pyrimidones
Q10034623-23,CHEMONTID:0001100,alternative_parents: Fluorobenzenes
Q10034623-23,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
Q10034623-23,CHEMONTID:0002202,alternative_parents: Hydropyrimidines
Q10034623-23,CHEMONTID:0001031,alternative_parents: Aryl fluorides
Q10034623-23,CHEMONTID:0003890,alternative_parents: Vinylogous amides
Q10034623-23,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-23,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-23,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034623-23,CHEMONTID:0001517,alternative_parents: Organofluorides
Q10034623-23,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-23,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-23,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034623-23,NotAvailable,"Substituents: [""Phenylpiperazine"", ""N-arylpiperazine"", ""Tertiary aliphatic/aromatic amine"", ""Dialkylarylamine"", ""Aniline or substituted anilines"", ""Aminopyrimidine"", ""Fluorobenzene"", ""Halobenzene"", ""Pyrimidone"", ""Aryl halide"", ""Monocyclic benzene moiety"", ""Hydropyrimidine"", ""Pyrimidine"", ""Aryl fluoride"", ""Benzenoid"", ""Vinylogous amide"", ""Heteroaromatic compound"", ""Tertiary amine"", ""Azacycle"", ""Organic nitrogen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organofluoride"", ""Organohalogen compound"", ""Hydrocarbon derivative"", ""Amine"", ""Organic oxygen compound"", ""Organic oxide"", ""Aromatic heteromonocyclic compound""]"
Q10034623-23,NotAvailable,External_descriptors: []
Q10034623-23,NotAvailable,"Ancestors: [""Amines"", ""Aminopyrimidines and derivatives"", ""Aniline and substituted anilines"", ""Aryl fluorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Dialkylarylamines"", ""Diazinanes"", ""Diazines"", ""Fluorobenzenes"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydropyrimidines"", ""N-arylpiperazines"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenylpiperazines"", ""Piperazines"", ""Pyrimidines and pyrimidine derivatives"", ""Pyrimidones"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Vinylogous amides""]"
Q10034623-23,NotAvailable,"predicted_chebi_terms: [""N-arylpiperazine (CHEBI:46848)"", ""dialkylarylamine (CHEBI:23665)"", ""tertiary amino compound (CHEBI:50996)"", ""anilines (CHEBI:22562)"", ""pyrimidone (CHEBI:38337)"", ""organofluorine compound (CHEBI:37143)"", ""aminopyrimidine (CHEBI:38338)"", ""pyrimidines (CHEBI:39447)"", ""enone (CHEBI:51689)"", ""enamine (CHEBI:47989)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organooxygen compound (CHEBI:36963)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""piperazines (CHEBI:26144)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organic heteromonocyclic compound (CHEBI:25693)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""diazines (CHEBI:38313)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""organic acid (CHEBI:64709)"", ""oxygen molecular entity (CHEBI:25806)""]"
Q10034623-23,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-23,NotAvailable,Classification_version: 2.1
Q10034623-24,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-24,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-24,CHEMONTID:0002389,Class: Diazinanes
Q10034623-24,CHEMONTID:0000189,Subclass: Piperazines
Q10034623-24,CHEMONTID:0001984,Direct_parent: Phenylpiperazines
Q10034623-24,CHEMONTID:0003359,alternative_parents: N-arylpiperazines
Q10034623-24,CHEMONTID:0003901,alternative_parents: Dialkylarylamines
Q10034623-24,CHEMONTID:0000284,alternative_parents: Aniline and substituted anilines
Q10034623-24,CHEMONTID:0001100,alternative_parents: Fluorobenzenes
Q10034623-24,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
Q10034623-24,CHEMONTID:0001031,alternative_parents: Aryl fluorides
Q10034623-24,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-24,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-24,CHEMONTID:0001517,alternative_parents: Organofluorides
Q10034623-24,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-24,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034623-24,NotAvailable,"Substituents: [""Phenylpiperazine"", ""N-arylpiperazine"", ""Aniline or substituted anilines"", ""Dialkylarylamine"", ""Tertiary aliphatic/aromatic amine"", ""Aminopyrimidine"", ""Fluorobenzene"", ""Halobenzene"", ""Aryl fluoride"", ""Aryl halide"", ""Monocyclic benzene moiety"", ""Pyrimidine"", ""Benzenoid"", ""Heteroaromatic compound"", ""Tertiary amine"", ""Azacycle"", ""Organofluoride"", ""Organohalogen compound"", ""Hydrocarbon derivative"", ""Organonitrogen compound"", ""Amine"", ""Organic nitrogen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034623-24,NotAvailable,External_descriptors: []
Q10034623-24,NotAvailable,"Ancestors: [""Amines"", ""Aminopyrimidines and derivatives"", ""Aniline and substituted anilines"", ""Aryl fluorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Dialkylarylamines"", ""Diazinanes"", ""Diazines"", ""Fluorobenzenes"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""N-arylpiperazines"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Phenylpiperazines"", ""Piperazines"", ""Pyrimidines and pyrimidine derivatives"", ""Tertiary alkylarylamines"", ""Tertiary amines""]"
Q10034623-24,NotAvailable,"predicted_chebi_terms: [""N-arylpiperazine (CHEBI:46848)"", ""dialkylarylamine (CHEBI:23665)"", ""tertiary amino compound (CHEBI:50996)"", ""anilines (CHEBI:22562)"", ""organofluorine compound (CHEBI:37143)"", ""aminopyrimidine (CHEBI:38338)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic molecule (CHEBI:72695)"", ""piperazines (CHEBI:26144)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organic heteromonocyclic compound (CHEBI:25693)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organohalogen compound (CHEBI:36684)"", ""diazines (CHEBI:38313)"", ""pyrimidines (CHEBI:39447)"", ""haloarene (CHEBI:50887)""]"
Q10034623-24,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-24,NotAvailable,Classification_version: 2.1
Q10034623-25,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-25,CHEMONTID:0000264,Superclass: Organic acids and derivatives
Q10034623-25,CHEMONTID:0000265,Class: Carboxylic acids and derivatives
Q10034623-25,CHEMONTID:0000013,"Subclass: Amino acids, peptides, and analogues"
Q10034623-25,CHEMONTID:0000347,Intermediate_nodes: Amino acids and derivatives
Q10034623-25,CHEMONTID:0000060,Direct_parent: Alpha amino acids and derivatives
Q10034623-25,CHEMONTID:0000294,alternative_parents: Benzimidazoles
Q10034623-25,CHEMONTID:0001585,alternative_parents: Organosulfonamides
Q10034623-25,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034623-25,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034623-25,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-25,CHEMONTID:0003137,alternative_parents: Aminosulfonyl compounds
Q10034623-25,CHEMONTID:0000517,alternative_parents: Ureas
Q10034623-25,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034623-25,CHEMONTID:0001205,alternative_parents: Carboxylic acids
Q10034623-25,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-25,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-25,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-25,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-25,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034623-25,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-25,NotAvailable,"Substituents: [""Alpha-amino acid or derivatives"", ""Benzimidazole"", ""N-substituted imidazole"", ""Organosulfonic acid amide"", ""Benzenoid"", ""Azole"", ""Imidazole"", ""Organic sulfonic acid or derivatives"", ""Organosulfonic acid or derivatives"", ""Sulfonyl"", ""Aminosulfonyl compound"", ""Heteroaromatic compound"", ""Urea"", ""Monocarboxylic acid or derivatives"", ""Carboxylic acid"", ""Organoheterocyclic compound"", ""Azacycle"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Organosulfur compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Carbonyl group"", ""Aromatic heteropolycyclic compound""]"
Q10034623-25,NotAvailable,External_descriptors: []
Q10034623-25,NotAvailable,"Ancestors: [""Alpha amino acids and derivatives"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aminosulfonyl compounds"", ""Azacyclic compounds"", ""Azoles"", ""Benzenoids"", ""Benzimidazoles"", ""Carbonyl compounds"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Monocarboxylic acids and derivatives"", ""N-substituted imidazoles"", ""Organic acids and derivatives"", ""Organic carbonic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic sulfonic acids and derivatives"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfonamides"", ""Organosulfonic acids and derivatives"", ""Organosulfur compounds"", ""Substituted imidazoles"", ""Sulfonyls"", ""Ureas""]"
Q10034623-25,NotAvailable,"predicted_chebi_terms: [""benzimidazoles (CHEBI:22715)"", ""sulfonamide (CHEBI:35358)"", ""organosulfur compound (CHEBI:33261)"", ""imidazoles (CHEBI:24780)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen compound (CHEBI:35352)"", ""ureas (CHEBI:47857)"", ""monocarboxylic acid (CHEBI:25384)"", ""carboxylic acid (CHEBI:33575)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""organooxygen compound (CHEBI:36963)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organic acid (CHEBI:64709)"", ""sulfonic acid derivative (CHEBI:33552)"", ""organic molecular entity (CHEBI:50860)"", ""azole (CHEBI:68452)"", ""sulfone (CHEBI:35850)"", ""nitrogen molecular entity (CHEBI:51143)"", ""oxygen molecular entity (CHEBI:25806)"", ""carboxylic acid anion (CHEBI:29067)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)""]"
Q10034623-25,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-25,NotAvailable,Classification_version: 2.1
Q10034623-26,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-26,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-26,CHEMONTID:0000302,Class: Benzoxazoles
Q10034623-26,CHEMONTID:0001973,Subclass: Benzoxazolones
Q10034623-26,CHEMONTID:0001973,Direct_parent: Benzoxazolones
Q10034623-26,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034623-26,CHEMONTID:0002341,alternative_parents: Phenol ethers
Q10034623-26,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-26,CHEMONTID:0000083,alternative_parents: Oxazoles
Q10034623-26,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-26,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034623-26,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-26,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-26,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-26,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-26,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-26,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-26,NotAvailable,"Substituents: [""Benzoxazolone"", ""Phenoxy compound"", ""Phenol ether"", ""Alkyl aryl ether"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Azole"", ""Oxazole"", ""Heteroaromatic compound"", ""Ether"", ""Oxacycle"", ""Azacycle"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Organic oxide"", ""Organopnictogen compound"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-26,NotAvailable,External_descriptors: []
Q10034623-26,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzoxazoles"", ""Benzoxazolones"", ""Chemical entities"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Oxazoles"", ""Phenol ethers"", ""Phenoxy compounds""]"
Q10034623-26,NotAvailable,"predicted_chebi_terms: [""benzenes (CHEBI:22712)"", ""aromatic ether (CHEBI:35618)"", ""oxazole (CHEBI:35790)"", ""organic aromatic compound (CHEBI:33659)"", ""oxacycle (CHEBI:38104)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""benzoxazole (CHEBI:46700)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034623-26,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-26,NotAvailable,Classification_version: 2.1
Q10034623-27,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-27,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-27,CHEMONTID:0000343,Class: Pyrrolopyrazines
Q10034623-27,CHEMONTID:0000343,Direct_parent: Pyrrolopyrazines
Q10034623-27,CHEMONTID:0003213,alternative_parents: Aryl-aldehydes
Q10034623-27,CHEMONTID:0000067,alternative_parents: Pyrazines
Q10034623-27,CHEMONTID:0002809,alternative_parents: N-methylpyrroles
Q10034623-27,CHEMONTID:0003890,alternative_parents: Vinylogous amides
Q10034623-27,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-27,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-27,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
