CompoundID,ChemOntID,ClassifiedResults
Q10034625-21,NotAvailable,"predicted_lipidmaps_terms: [""Flavones and Flavonols (PK1211)"", ""Benzopyranoids (PK1311)""]"
Q10034625-21,NotAvailable,Classification_version: 2.1
Q10034625-22,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-22,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-22,CHEMONTID:0000334,Class: Flavonoids
Q10034625-22,CHEMONTID:0001615,Subclass: Flavones
Q10034625-22,CHEMONTID:0001615,Direct_parent: Flavones
Q10034625-22,CHEMONTID:0002992,alternative_parents: 5-hydroxyflavonoids
Q10034625-22,CHEMONTID:0000417,alternative_parents: Phenoxyacetic acid derivatives
Q10034625-22,CHEMONTID:0000144,alternative_parents: Chromones
Q10034625-22,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-22,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034625-22,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034625-22,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-22,CHEMONTID:0003889,alternative_parents: Vinylogous acids
Q10034625-22,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-22,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034625-22,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-22,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034625-22,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-22,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-22,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034625-22,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-22,NotAvailable,"Substituents: [""5-hydroxyflavonoid"", ""Flavone"", ""Hydroxyflavonoid"", ""Chromone"", ""Phenoxyacetate"", ""Benzopyran"", ""1-benzopyran"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Alkyl aryl ether"", ""Pyranone"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Pyran"", ""Heteroaromatic compound"", ""Vinylogous acid"", ""Carboxylic acid ester"", ""Ether"", ""Organoheterocyclic compound"", ""Carboxylic acid derivative"", ""Oxacycle"", ""Monocarboxylic acid or derivatives"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Carbonyl group"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Aromatic heteropolycyclic compound""]"
Q10034625-22,NotAvailable,External_descriptors: []
Q10034625-22,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""5-hydroxyflavonoids"", ""Alkyl aryl ethers"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzopyrans"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chromones"", ""Ethers"", ""Flavones"", ""Flavonoids"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroxyflavonoids"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenols"", ""Phenoxyacetic acid derivatives"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans"", ""Vinylogous acids""]"
Q10034625-22,NotAvailable,"predicted_chebi_terms: [""hydroxyflavonoid (CHEBI:71968)"", ""benzenes (CHEBI:22712)"", ""carboxylic acid (CHEBI:33575)"", ""chromones (CHEBI:23238)"", ""pyranone (CHEBI:37963)"", ""aromatic ether (CHEBI:35618)"", ""phenols (CHEBI:33853)"", ""enone (CHEBI:51689)"", ""enol (CHEBI:33823)"", ""organic aromatic compound (CHEBI:33659)"", ""carboxylic ester (CHEBI:33308)"", ""oxacycle (CHEBI:38104)"", ""monocarboxylic acid (CHEBI:25384)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""flavones (CHEBI:24043)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""flavonoids (CHEBI:72544)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""1-benzopyran (CHEBI:38443)"", ""pyrans (CHEBI:26407)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""ether (CHEBI:25698)"", ""organic acid (CHEBI:64709)""]"
Q10034625-22,NotAvailable,"predicted_lipidmaps_terms: [""Flavones and Flavonols (PK1211)"", ""Benzopyranoids (PK1311)""]"
Q10034625-22,NotAvailable,Classification_version: 2.1
Q10034625-23,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-23,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-23,CHEMONTID:0000334,Class: Flavonoids
Q10034625-23,CHEMONTID:0001111,Subclass: Flavonoid glycosides
Q10034625-23,CHEMONTID:0001583,Intermediate_nodes: Flavonoid O-glycosides
Q10034625-23,CHEMONTID:0003533,Direct_parent: Flavonoid-7-O-glycosides
Q10034625-23,CHEMONTID:0002989,alternative_parents: 4'-hydroxyflavonoids
Q10034625-23,CHEMONTID:0002992,alternative_parents: 5-hydroxyflavonoids
Q10034625-23,CHEMONTID:0001615,alternative_parents: Flavones
Q10034625-23,CHEMONTID:0004165,alternative_parents: Phenolic glycosides
Q10034625-23,CHEMONTID:0001498,alternative_parents: Hexoses
Q10034625-23,CHEMONTID:0000144,alternative_parents: Chromones
Q10034625-23,CHEMONTID:0002207,alternative_parents: O-glycosyl compounds
Q10034625-23,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-23,CHEMONTID:0004647,alternative_parents: 1-hydroxy-4-unsubstituted benzenoids
Q10034625-23,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-23,CHEMONTID:0002279,alternative_parents: Benzene and substituted derivatives
Q10034625-23,CHEMONTID:0002012,alternative_parents: Oxanes
Q10034625-23,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-23,CHEMONTID:0003889,alternative_parents: Vinylogous acids
Q10034625-23,CHEMONTID:0001661,alternative_parents: Secondary alcohols
Q10034625-23,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-23,CHEMONTID:0001656,alternative_parents: Acetals
Q10034625-23,CHEMONTID:0002286,alternative_parents: Polyols
Q10034625-23,CHEMONTID:0000286,alternative_parents: Primary alcohols
Q10034625-23,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-23,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-23,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-23,NotAvailable,"Substituents: [""Flavonoid-7-o-glycoside"", ""4'-hydroxyflavonoid"", ""5-hydroxyflavonoid"", ""Flavone"", ""Hydroxyflavonoid"", ""Phenolic glycoside"", ""Hexose monosaccharide"", ""O-glycosyl compound"", ""Chromone"", ""Glycosyl compound"", ""Benzopyran"", ""1-benzopyran"", ""1-hydroxy-4-unsubstituted benzenoid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Phenol"", ""Pyranone"", ""Pyran"", ""Monosaccharide"", ""Benzenoid"", ""Oxane"", ""Monocyclic benzene moiety"", ""Heteroaromatic compound"", ""Vinylogous acid"", ""Secondary alcohol"", ""Organoheterocyclic compound"", ""Oxacycle"", ""Acetal"", ""Polyol"", ""Primary alcohol"", ""Organic oxide"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Alcohol"", ""Organooxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034625-23,NotAvailable,External_descriptors: []
Q10034625-23,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""1-hydroxy-4-unsubstituted benzenoids"", ""4'-hydroxyflavonoids"", ""5-hydroxyflavonoids"", ""Acetals"", ""Alcohols and polyols"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzopyrans"", ""Carbohydrates and carbohydrate conjugates"", ""Chemical entities"", ""Chromones"", ""Ethers"", ""Flavones"", ""Flavonoid O-glycosides"", ""Flavonoid glycosides"", ""Flavonoid-7-O-glycosides"", ""Flavonoids"", ""Glycosyl compounds"", ""Heteroaromatic compounds"", ""Hexoses"", ""Hydrocarbon derivatives"", ""Hydroxyflavonoids"", ""Monosaccharides"", ""O-glycosyl compounds"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Phenolic glycosides"", ""Phenols"", ""Phenylpropanoids and polyketides"", ""Polyols"", ""Primary alcohols"", ""Pyranones and derivatives"", ""Pyrans"", ""Secondary alcohols"", ""Vinylogous acids""]"
Q10034625-23,NotAvailable,"predicted_chebi_terms: [""hydroxyflavonoid (CHEBI:71968)"", ""flavones (CHEBI:24043)"", ""glycoside (CHEBI:24400)"", ""hexose (CHEBI:18133)"", ""chromones (CHEBI:23238)"", ""phenols (CHEBI:33853)"", ""pyranone (CHEBI:37963)"", ""benzenes (CHEBI:22712)"", ""oxanes (CHEBI:46942)"", ""organic aromatic compound (CHEBI:33659)"", ""enone (CHEBI:51689)"", ""enol (CHEBI:33823)"", ""secondary alcohol (CHEBI:35681)"", ""oxacycle (CHEBI:38104)"", ""acetal (CHEBI:59769)"", ""polyol (CHEBI:26191)"", ""primary alcohol (CHEBI:15734)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""flavonoids (CHEBI:72544)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""monosaccharide (CHEBI:35381)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzopyran (CHEBI:22727)"", ""1-benzopyran (CHEBI:38443)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""pyrans (CHEBI:26407)"", ""organic acid (CHEBI:64709)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""ether (CHEBI:25698)"", ""glycosyloxyflavone (CHEBI:50018)""]"
Q10034625-23,NotAvailable,"predicted_lipidmaps_terms: [""Flavones and Flavonols (PK1211)"", ""Benzopyranoids (PK1311)""]"
Q10034625-23,NotAvailable,Classification_version: 2.1
Q10034625-24,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-24,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
Q10034625-24,CHEMONTID:0000258,Class: Steroids and steroid derivatives
Q10034625-24,CHEMONTID:0001445,"Subclass: Bile acids, alcohols and derivatives"
Q10034625-24,CHEMONTID:0002194,"Direct_parent: Hydroxy bile acids, alcohols and derivatives"
Q10034625-24,CHEMONTID:0001469,alternative_parents: Cholesterols and derivatives
Q10034625-24,CHEMONTID:0004813,alternative_parents: Ecdysteroids
Q10034625-24,CHEMONTID:0003249,alternative_parents: 6-oxosteroids
Q10034625-24,CHEMONTID:0002985,alternative_parents: 3-hydroxy delta-7-steroids
Q10034625-24,CHEMONTID:0003233,alternative_parents: 3-beta-hydroxysteroids
Q10034625-24,CHEMONTID:0004495,alternative_parents: 14-hydroxysteroids
Q10034625-24,CHEMONTID:0002984,alternative_parents: Delta-7-steroids
Q10034625-24,CHEMONTID:0004325,alternative_parents: Cyclohexenones
Q10034625-24,CHEMONTID:0001670,alternative_parents: Tertiary alcohols
Q10034625-24,CHEMONTID:0001661,alternative_parents: Secondary alcohols
Q10034625-24,CHEMONTID:0001292,alternative_parents: Cyclic alcohols and derivatives
Q10034625-24,CHEMONTID:0002286,alternative_parents: Polyols
Q10034625-24,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-24,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-24,NotAvailable,mMlecular_framework: Aliphatic homopolycyclic compounds
Q10034625-24,NotAvailable,"Substituents: [""Hexahydroxy bile acid, alcohol, or derivatives"", ""Cholesterol"", ""Cholesterol-skeleton"", ""Cholestane-skeleton"", ""Ecdysteroid"", ""25-hydroxysteroid"", ""Hydroxy bile acid, alcohol, or derivatives"", ""22-hydroxysteroid"", ""20-hydroxysteroid"", ""3-hydroxy-delta-7-steroid"", ""2-hydroxysteroid"", ""3-beta-hydroxysteroid"", ""Oxosteroid"", ""6-oxosteroid"", ""Hydroxysteroid"", ""3-hydroxysteroid"", ""14-hydroxysteroid"", ""Delta-7-steroid"", ""Cyclohexenone"", ""Tertiary alcohol"", ""Cyclic alcohol"", ""Secondary alcohol"", ""Ketone"", ""Polyol"", ""Organic oxide"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Carbonyl group"", ""Alcohol"", ""Organooxygen compound"", ""Aliphatic homopolycyclic compound""]"
Q10034625-24,NotAvailable,"External_descriptors: [[""source: CHEBI"", ""source_id: CHEBI:16587"", ""annotation: [\""3beta-sterol\"", \""20-hydroxy steroid\"", \""22-hydroxy steroid\"", \""25-hydroxy steroid\"", \""2beta-hydroxy steroid\"", \""14alpha-hydroxy steroid\"", \""ecdysteroid\"", \""phytoecdysteroid\""]""], [""source: LIPID MAPS"", ""source_id: LMST01010209"", ""annotation: [\""Cholesterol and derivatives\""]""]]"
Q10034625-24,NotAvailable,"Ancestors: [""14-hydroxysteroids"", ""3-beta-hydroxysteroids"", ""3-hydroxy delta-7-steroids"", ""3-hydroxysteroids"", ""6-oxosteroids"", ""Alcohols and polyols"", ""Bile acids, alcohols and derivatives"", ""Carbonyl compounds"", ""Chemical entities"", ""Cholestane steroids"", ""Cholesterols and derivatives"", ""Cyclic alcohols and derivatives"", ""Cyclic ketones"", ""Cyclohexenones"", ""Delta-7-steroids"", ""Ecdysteroids"", ""Hydrocarbon derivatives"", ""Hydroxy bile acids, alcohols and derivatives"", ""Hydroxysteroids"", ""Ketones"", ""Lipids and lipid-like molecules"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organooxygen compounds"", ""Oxosteroids"", ""Polyols"", ""Secondary alcohols"", ""Steroids and steroid derivatives"", ""Tertiary alcohols""]"
Q10034625-24,NotAvailable,"predicted_chebi_terms: [""cholestanoid (CHEBI:50401)"", ""ecdysteroid (CHEBI:23897)"", ""6-oxo steroid (CHEBI:36883)"", ""steroid (CHEBI:35341)"", ""3beta-hydroxy steroid (CHEBI:36836)"", ""14-hydroxy steroid (CHEBI:36860)"", ""cyclohexenones (CHEBI:48953)"", ""tertiary alcohol (CHEBI:26878)"", ""secondary alcohol (CHEBI:35681)"", ""organic hydroxy compound (CHEBI:33822)"", ""polyol (CHEBI:26191)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""chemical entity (CHEBI:24431)"", ""lipid (CHEBI:18059)"", ""oxo steroid (CHEBI:35789)"", ""hydroxy steroid (CHEBI:35350)"", ""3-hydroxy steroid (CHEBI:36834)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""carbonyl compound (CHEBI:36586)"", ""ketone (CHEBI:17087)"", ""cyclic ketone (CHEBI:3992)"", ""alcohol (CHEBI:30879)"", ""bile acid (CHEBI:3098)""]"
Q10034625-24,NotAvailable,"predicted_lipidmaps_terms: [""Cholesterol and derivatives (ST0101)"", ""Sterol Lipids (ST)"", ""Bile acids and derivatives (ST04)""]"
Q10034625-24,NotAvailable,Classification_version: 2.1
Q10034625-25,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-25,CHEMONTID:0002448,Superclass: Benzenoids
Q10034625-25,CHEMONTID:0000048,Class: Tetralins
Q10034625-25,CHEMONTID:0000048,Direct_parent: Tetralins
Q10034625-25,CHEMONTID:0003671,alternative_parents: Aryl alkyl ketones
Q10034625-25,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034625-25,CHEMONTID:0001661,alternative_parents: Secondary alcohols
Q10034625-25,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
Q10034625-25,CHEMONTID:0002228,alternative_parents: Dialkylamines
Q10034625-25,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034625-25,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-25,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-25,NotAvailable,mMlecular_framework: Aromatic homopolycyclic compounds
Q10034625-25,NotAvailable,"Substituents: [""Tetralin"", ""Aryl alkyl ketone"", ""Aryl ketone"", ""Alkyl aryl ether"", ""1,2-aminoalcohol"", ""Ketone"", ""Secondary alcohol"", ""Secondary aliphatic amine"", ""Ether"", ""Secondary amine"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organopnictogen compound"", ""Alcohol"", ""Organic nitrogen compound"", ""Amine"", ""Organic oxide"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Aromatic homopolycyclic compound""]"
Q10034625-25,NotAvailable,External_descriptors: []
Q10034625-25,NotAvailable,"Ancestors: [""1,2-aminoalcohols"", ""Alcohols and polyols"", ""Alkanolamines"", ""Alkyl aryl ethers"", ""Amines"", ""Aryl alkyl ketones"", ""Aryl ketones"", ""Benzenoids"", ""Carbonyl compounds"", ""Chemical entities"", ""Dialkylamines"", ""Ethers"", ""Hydrocarbon derivatives"", ""Ketones"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Secondary alcohols"", ""Secondary amines"", ""Tetralins""]"
Q10034625-25,NotAvailable,"predicted_chebi_terms: [""aromatic ketone (CHEBI:76224)"", ""aromatic ether (CHEBI:35618)"", ""secondary alcohol (CHEBI:35681)"", ""amino alcohol (CHEBI:22478)"", ""secondary amino compound (CHEBI:50995)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""tetralins (CHEBI:36786)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""carbonyl compound (CHEBI:36586)"", ""ketone (CHEBI:17087)"", ""ether (CHEBI:25698)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""secondary amine (CHEBI:32863)"", ""benzenoid aromatic compound (CHEBI:33836)""]"
Q10034625-25,NotAvailable,predicted_lipidmaps_terms: []
Q10034625-25,NotAvailable,Classification_version: 2.1
Q10034625-26,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-26,CHEMONTID:0000279,Superclass: Alkaloids and derivatives
Q10034625-26,CHEMONTID:0002748,Class: Ibogan-type alkaloids
Q10034625-26,CHEMONTID:0002748,Direct_parent: Ibogan-type alkaloids
Q10034625-26,CHEMONTID:0004196,alternative_parents: 3-alkylindoles
Q10034625-26,CHEMONTID:0001990,alternative_parents: Pyrroloazepines
Q10034625-26,CHEMONTID:0002411,alternative_parents: Piperidinecarboxylic acids
Q10034625-26,CHEMONTID:0003899,alternative_parents: Aralkylamines
Q10034625-26,CHEMONTID:0000069,alternative_parents: Azepines
Q10034625-26,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034625-26,CHEMONTID:0003416,alternative_parents: Methyl esters
Q10034625-26,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-26,CHEMONTID:0000090,alternative_parents: Pyrroles
Q10034625-26,CHEMONTID:0000347,alternative_parents: Amino acids and derivatives
Q10034625-26,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034625-26,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034625-26,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034625-26,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-26,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034625-26,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-26,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-26,NotAvailable,"Substituents: [""Ibogan skeleton"", ""Catharanthine skeleton"", ""Pyrroloazepine"", ""3-alkylindole"", ""Indole"", ""Indole or derivatives"", ""Piperidinecarboxylic acid"", ""Azepine"", ""Aralkylamine"", ""Piperidine"", ""Benzenoid"", ""Pyrrole"", ""Methyl ester"", ""Heteroaromatic compound"", ""Tertiary aliphatic amine"", ""Tertiary amine"", ""Amino acid or derivatives"", ""Carboxylic acid ester"", ""Organoheterocyclic compound"", ""Carboxylic acid derivative"", ""Azacycle"", ""Monocarboxylic acid or derivatives"", ""Organic oxide"", ""Organic oxygen compound"", ""Amine"", ""Carbonyl group"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034625-26,NotAvailable,External_descriptors: []
Q10034625-26,NotAvailable,"Ancestors: [""3-alkylindoles"", ""Alkaloids and derivatives"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aralkylamines"", ""Azacyclic compounds"", ""Azepines"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Ibogan-type alkaloids"", ""Indoles"", ""Indoles and derivatives"", ""Methyl esters"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Piperidinecarboxylic acids"", ""Piperidinecarboxylic acids and derivatives"", ""Piperidines"", ""Pyrroles"", ""Pyrroloazepines"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034625-26,NotAvailable,"predicted_chebi_terms: [""indoles (CHEBI:24828)"", ""organic heterobicyclic compound (CHEBI:27171)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""carboxylic acid (CHEBI:33575)"", ""piperidines (CHEBI:26151)"", ""aralkylamine (CHEBI:18000)"", ""azepine (CHEBI:48105)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""carboxylic ester (CHEBI:33308)"", ""organic aromatic compound (CHEBI:33659)"", ""pyrroles (CHEBI:26455)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""tertiary amino compound (CHEBI:50996)"", ""monocarboxylic acid (CHEBI:25384)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""organic oxide (CHEBI:25701)"", ""alkaloid (CHEBI:22315)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)"", ""amine (CHEBI:32952)"", ""organic acid (CHEBI:64709)"", ""tertiary amine (CHEBI:32876)"", ""oxygen molecular entity (CHEBI:25806)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)""]"
Q10034625-26,NotAvailable,predicted_lipidmaps_terms: []
Q10034625-26,NotAvailable,Classification_version: 2.1
Q10034625-27,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034625-27,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
Q10034625-27,CHEMONTID:0000334,Class: Flavonoids
Q10034625-27,CHEMONTID:0001615,Subclass: Flavones
Q10034625-27,CHEMONTID:0001136,Direct_parent: Flavonols
Q10034625-27,CHEMONTID:0002595,alternative_parents: 3'-O-methylated flavonoids
Q10034625-27,CHEMONTID:0002914,alternative_parents: 3-hydroxyflavonoids
Q10034625-27,CHEMONTID:0002989,alternative_parents: 4'-hydroxyflavonoids
Q10034625-27,CHEMONTID:0002993,alternative_parents: 7-hydroxyflavonoids
Q10034625-27,CHEMONTID:0000144,alternative_parents: Chromones
Q10034625-27,CHEMONTID:0000190,alternative_parents: Methoxyphenols
Q10034625-27,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034625-27,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034625-27,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034625-27,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034625-27,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
Q10034625-27,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034625-27,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034625-27,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034625-27,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034625-27,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034625-27,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034625-27,NotAvailable,"Substituents: [""3p-methoxyflavonoid-skeleton"", ""3-hydroxyflavone"", ""3-hydroxyflavonoid"", ""4'-hydroxyflavonoid"", ""7-hydroxyflavonoid"", ""Hydroxyflavonoid"", ""Chromone"", ""Benzopyran"", ""Methoxyphenol"", ""1-benzopyran"", ""Phenoxy compound"", ""Anisole"", ""Methoxybenzene"", ""Phenol ether"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Alkyl aryl ether"", ""Phenol"", ""Pyranone"", ""Monocyclic benzene moiety"", ""Pyran"", ""Benzenoid"", ""Heteroaromatic compound"", ""Organoheterocyclic compound"", ""Oxacycle"", ""Ether"", ""Organic oxide"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Aromatic heteropolycyclic compound""]"
Q10034625-27,NotAvailable,"External_descriptors: [[""source: LIPID MAPS"", ""source_id: LMPK12111568"", ""annotation: [\""Flavones and Flavonols\""]""]]"
Q10034625-27,NotAvailable,"Ancestors: [""1-benzopyrans"", ""1-hydroxy-2-unsubstituted benzenoids"", ""3'-O-methylated flavonoids"", ""3-hydroxyflavonoids"", ""4'-hydroxyflavonoids"", ""7-hydroxyflavonoids"", ""Alkyl aryl ethers"", ""Anisoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzopyrans"", ""Chemical entities"", ""Chromones"", ""Ethers"", ""Flavones"", ""Flavonoids"", ""Flavonols"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydroxyflavonoids"", ""Methoxybenzenes"", ""Methoxyphenols"", ""O-methylated flavonoids"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenol ethers"", ""Phenols"", ""Phenoxy compounds"", ""Phenylpropanoids and polyketides"", ""Pyranones and derivatives"", ""Pyrans""]"
